ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
Daniyal,101,1771513157187,0.93021,3.26381,8.98894,-19.76012,-5.2185,11.93999
Daniyal,102,1771513157202,0.533,2.81127,8.70419,-21.28599,-11.62719,7.66754
Daniyal,103,1771513157219,0.1331,2.74666,9.12054,-20.37047,-17.23479,4.92096
Daniyal,104,1771513157235,0.18814,2.90249,9.53001,-15.42662,-25.71867,3.63922
Daniyal,105,1771513157252,0.18814,2.90249,9.53001,-7.79724,-30.47941,3.57818
Daniyal,106,1771513157269,0.80818,2.95992,9.90359,-1.57928,-31.57804,3.51715
Daniyal,107,1771513157289,1.14108,2.91446,9.44627,2.51007,-32.92081,2.54059
Daniyal,108,1771513157301,0.94457,2.57199,8.66321,2.44903,-31.51701,1.13678
Daniyal,109,1771513157316,0.83928,2.06201,8.08146,1.41144,-29.80802,-0.51117
Daniyal,110,1771513157335,0.80578,1.87059,7.76561,0.43488,-28.83146,-1.6098
Daniyal,111,1771513157352,0.80578,1.87059,7.76561,-0.78583,-25.5966,-2.28119
Daniyal,112,1771513157369,0.7005,2.22233,7.48295,-3.22723,-23.21623,-0.87738
Daniyal,113,1771513157387,0.42263,2.62941,7.73689,-4.01306,-17.47893,3.63922
Daniyal,114,1771513157402,0.28385,2.88814,8.24686,-5.59997,-14.85442,6.87408
Daniyal,115,1771513157420,0.88714,3.07478,8.33061,-5.17273,-14.2517,8.88824
Daniyal,116,1771513157435,0.88714,3.07478,8.33061,-4.31823,-16.31926,10.47515
Daniyal,117,1771513157452,1.54307,3.19681,8.43111,-2.67792,-20.28654,10.35308
Daniyal,118,1771513157468,2.20887,3.18006,8.38804,-1.51825,-24.25383,8.52203
Daniyal,119,1771513157483,2.82174,3.10349,8.23251,-0.23651,-24.98625,6.26373
Daniyal,120,1771513157502,2.63988,2.75623,8.41197,3.91388,-23.88762,8.03375
Daniyal,121,1771513157518,2.55823,2.58634,8.94587,3.4256,-28.40421,8.8272
