ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
Daniyal,33,1771510210731,0.35085,2.21276,9.74327,0.07629,-5.30243,8.17871
Daniyal,34,1771510210749,0.77707,2.29412,9.50609,-0.16785,-2.61688,5.12695
Daniyal,35,1771510210761,0.77707,2.29412,9.50609,0.2594,-2.3117,5.43213
Daniyal,36,1771510210776,0.4992,2.3662,9.7023,1.66321,-2.86102,5.67627
Daniyal,37,1771510210798,0.32931,2.2678,9.73101,2.94494,-3.04413,5.49316
Daniyal,38,1771510210815,0.55454,2.37577,9.57308,3.55529,-0.35858,5.24902
Daniyal,39,1771510210831,0.40828,2.38774,9.58505,3.98254,-0.84686,6.16455
Daniyal,40,1771510210846,0.40828,2.38774,9.58505,4.10461,-3.1662,8.05663
Daniyal,41,1771510210861,0.11874,2.32762,9.48216,3.49426,-3.10516,8.17871
Daniyal,42,1771510210880,0.40349,2.33988,8.99612,-1.08337,2.02179,7.44628
Daniyal,43,1771510210897,0.4346,2.3686,8.77358,-3.46374,3.84521,8.78906
Daniyal,44,1771510210913,0.19053,2.27258,9.39841,-2.91443,1.65558,10.19286
Daniyal,45,1771510210930,0.53539,2.18405,9.54676,-2.73132,2.5711,8.72802
Daniyal,46,1771510210948,0.53539,2.18405,9.54676,-1.9989,6.53076,6.46972
Daniyal,47,1771510210964,0.85843,2.32762,9.81506,2.45666,6.16455,6.40869
Daniyal,48,1771510210979,0.28385,2.28933,10.37528,6.17218,1.59454,6.89697
Daniyal,49,1771510210997,0.14746,2.18644,10.21466,7.0877,-2.61688,5.67627
Daniyal,50,1771510211016,0.61436,2.31087,9.59223,5.32531,-1.70135,3.2959
Daniyal,51,1771510211032,0.33649,2.39013,9.51087,5.26428,-3.3493,3.60107
Daniyal,52,1771510211047,0.33649,2.39013,9.51087,5.68389,-5.11932,4.08935
Daniyal,53,1771510211066,0.22403,2.37338,9.34577,3.92151,-1.51825,2.07519
Daniyal,54,1771510211080,0.82253,2.52174,8.80948,1.41907,3.17383,0.06104
Daniyal,55,1771510211094,0.77946,2.57916,8.74965,0.19836,4.88281,0.54932
Daniyal,56,1771510211117,0.39392,2.5002,9.13251,0.38147,4.33349,1.70898
Daniyal,57,1771510211131,0.801,2.48345,8.97219,-2.30408,6.59179,-0.36621
Daniyal,58,1771510211145,0.801,2.48345,8.97219,-4.80652,7.56835,0.30518
Daniyal,59,1771510211160,0.48963,2.64138,9.19233,-4.56237,4.6997,4.57763
Daniyal,60,1771510211181,0.14028,2.52891,9.65923,-3.89099,3.90625,5.79834
Daniyal,61,1771510211197,0.7675,2.35424,9.72144,-3.52478,5.31005,3.96728
Daniyal,62,1771510211214,0.84885,2.28215,9.90599,-1.20544,4.76074,3.11279
Daniyal,63,1771510211230,0.54018,2.11466,10.11656,0.32043,2.87628,2.80762
Daniyal,64,1771510211248,0.54018,2.11466,10.11656,1.96838,-0.29755,1.0376
Daniyal,65,1771510211265,0.70528,2.10748,9.77199,1.84631,0.19073,-1.28174
Daniyal,66,1771510211283,0.78425,2.25583,9.79831,3.61633,-3.10516,-0.61035
Daniyal,67,1771510211296,0.4657,2.19601,9.91077,4.16565,-7.6828,-1.2207
Daniyal,68,1771510211316,0.78664,2.10748,9.50369,1.90735,-11.28387,-5.18798
Daniyal,69,1771510211333,0.84646,2.3997,9.16122,1.54114,-6.46209,-6.10351
Daniyal,70,1771510211348,0.84646,2.3997,9.16122,4.40979,-3.77655,-4.82177
Daniyal,71,1771510211365,0.46092,2.41884,9.47498,5.68389,-5.30243,-4.57763
Daniyal,72,1771510211382,0.51356,2.2989,9.14208,2.82287,-1.21307,-6.83593
Daniyal,73,1771510211397,0.57368,2.58874,8.8023,0.32043,4.08935,-5.31005
Daniyal,74,1771510211415,0.08046,2.67966,9.1684,-0.53406,5.12695,-2.62451
Daniyal,75,1771510211432,0.08046,2.67966,9.1684,0.68664,3.41797,-1.52588
Daniyal,76,1771510211449,0.10678,2.50499,9.59941,1.35803,3.72314,-2.92969
Daniyal,77,1771510211465,0.52343,2.60309,9.47019,0.68664,5.61523,-3.23486
Daniyal,78,1771510211482,0.46092,2.77059,9.42234,1.11389,6.59179,-2.68554
Daniyal,79,1771510211498,0.13071,2.72273,9.62573,1.78528,3.66211,-0.91553
Daniyal,80,1771510211514,0.17139,2.7658,9.55155,1.66321,3.35693,-1.09863
Daniyal,81,1771510211533,0.17139,2.7658,9.55155,3.31115,4.21142,0.12207
Daniyal,82,1771510211550,0.12592,2.84716,9.56591,4.89807,1.83868,2.38037
Daniyal,83,1771510211564,-0.17109,2.74905,9.71665,6.41632,-1.15204,4.88281
Daniyal,84,1771510211579,0.035,2.78734,9.41037,4.71496,0.74005,5.24902
Daniyal,85,1771510211608,0.49202,2.9001,9.01047,1.23596,5.31005,5.37109
Daniyal,86,1771510211615,0.19292,2.78255,9.25484,-0.59509,5.67627,6.7749
Daniyal,87,1771510211628,0.19292,2.78255,9.25484,-2.18201,3.54004,7.32421
Daniyal,88,1771510211647,0.11874,2.53609,9.44387,-3.82995,2.51007,7.08007
Daniyal,89,1771510211666,0.39392,2.44995,9.38405,-6.02722,1.3504,7.14111
Daniyal,90,1771510211682,0.43938,2.23669,9.53959,-6.27136,-2.73895,4.94384
Daniyal,91,1771510211696,0.42742,2.16251,9.76242,-5.11169,-7.25555,3.96728
Daniyal,92,1771510211716,0.78664,2.3997,9.5013,-3.64685,-4.50897,1.46484
Daniyal,93,1771510211733,0.78664,2.3997,9.5013,-1.93786,-0.17548,1.0376
Daniyal,94,1771510211749,0.69811,2.47867,9.43669,1.35803,1.41144,-0.06104
Daniyal,95,1771510211765,0.43938,2.32044,9.25484,2.94494,15.19774,-0.97656
Daniyal,96,1771510211783,0.67178,2.55284,9.39123,2.27356,7.56835,-2.38037
Daniyal,97,1771510211799,0.33888,2.56481,9.3697,1.54114,7.14111,-1.46484
Daniyal,98,1771510211816,-0.08495,2.56959,9.79352,1.4801,2.69317,0.12207
Daniyal,99,1771510211833,-0.08495,2.56959,9.79352,1.11389,-3.65448,-1.83105
Daniyal,100,1771510211848,0.3341,2.44277,9.63291,-0.28992,-1.94549,-3.72314
Daniyal,101,1771510211867,0.3676,2.57438,9.39602,0.4425,-3.3493,-2.38037
Daniyal,102,1771510211884,-0.0682,2.52891,9.27159,-0.41199,-4.02069,-1.70898
Daniyal,103,1771510211895,0.14985,2.55045,8.92672,-2.54822,-1.45721,-2.38037
Daniyal,104,1771510211916,0.42024,2.5672,8.91715,-4.4403,4.88281,-2.50244
Daniyal,105,1771510211932,0.42024,2.5672,8.91715,-2.97546,4.5166,-0.24414
Daniyal,106,1771510211950,-0.07298,2.47627,9.53241,-1.87683,2.32696,-0.06104
Daniyal,107,1771510211966,0.24317,2.24148,9.40319,-3.2196,2.99835,-3.84521
Daniyal,108,1771510211981,0.40349,2.37338,9.31945,-3.40271,2.32696,-4.21142
Daniyal,109,1771510211996,0.03739,2.44277,9.5348,-3.0365,-0.11444,-3.72314
Daniyal,110,1771510212016,0.16181,2.48824,9.44627,-1.63269,-0.9079,-3.23486
Daniyal,111,1771510212034,0.16181,2.48824,9.44627,-1.63269,4.02832,-4.21142
Daniyal,112,1771510212050,0.50638,2.71795,9.2357,-0.47302,7.93456,-2.92969
Daniyal,113,1771510212064,0.07089,2.79212,9.65444,0.4425,6.10351,-0.67139
Daniyal,114,1771510212081,-0.12084,2.65095,9.79352,1.05286,3.05939,0.54932
Daniyal,115,1771510212100,0.18096,2.74666,9.48934,1.66321,5.61523,1.28174
Daniyal,116,1771510212124,0.18096,2.74666,9.48934,1.11389,5.55419,1.40381
Daniyal,117,1771510212132,0.04935,2.62223,9.42952,0.19836,3.479,1.15967
Daniyal,118,1771510212147,0.01585,2.36142,9.10858,-1.51062,3.66211,-0.06104
Daniyal,119,1771510212166,0.23838,2.44517,8.94108,-1.87683,7.75146,-0.18311
Daniyal,120,1771510212185,0.10678,2.48824,9.1014,-0.9613,10.98632,1.09863
Daniyal,121,1771510212202,-0.0323,2.38534,9.25245,-0.65613,12.20702,1.40381
Daniyal,122,1771510212212,-0.0323,2.38534,9.25245,-1.81579,14.40429,0.54932
Daniyal,123,1771510212233,0.1331,2.47149,9.20429,-4.56237,13.79393,0
Daniyal,124,1771510212246,-0.02991,2.3686,9.34577,-5.35583,9.70458,-1.2207
Daniyal,125,1771510212264,-0.12562,2.11705,9.5348,-4.92859,6.83593,-2.4414
Daniyal,126,1771510212280,0.14746,2.2678,9.31705,-4.86755,10.13183,-4.5166
Daniyal,127,1771510212301,0.00628,2.35185,9.34816,-3.28064,11.96288,-4.76074
Daniyal,128,1771510212315,0.00628,2.35185,9.34816,-1.9989,12.08495,-4.94384
Daniyal,129,1771510212333,-0.20219,2.20558,9.29791,-2.73132,13.54979,-6.71386
Daniyal,130,1771510212350,0.05653,2.24148,9.07269,-3.70788,16.47948,-7.32421
Daniyal,131,1771510212367,-0.1663,2.38534,9.23809,-4.19616,17.45604,-7.20214
Daniyal,132,1771510212384,-0.48694,2.23191,9.64248,-3.52478,14.28222,-7.08007
Daniyal,133,1771510212400,-0.34816,2.23669,9.7023,-3.95202,12.45116,-7.62939
Daniyal,134,1771510212417,-0.34816,2.23669,9.7023,-4.74548,11.71874,-7.93456
Daniyal,135,1771510212433,-0.23569,2.32044,9.66162,-4.13513,10.55907,-7.32421
Daniyal,136,1771510212449,-0.38883,2.25583,9.8342,-3.15857,11.04736,-7.50732
Daniyal,137,1771510212467,-0.41755,2.32283,9.7358,-2.24304,12.63427,-8.11767
Daniyal,138,1771510212483,-0.38644,2.14337,9.75285,-0.90027,12.14599,-8.47625
Daniyal,139,1771510212497,-0.38644,2.14337,9.75285,0.93079,9.0332,-8.59832
Daniyal,140,1771510212517,-0.46301,1.99262,9.83659,2.39563,9.09423,-10.00213
Daniyal,141,1771510212530,-0.28355,2.13619,9.4008,2.82287,10.2539,-9.63592
Daniyal,142,1771510212545,-0.47737,2.24148,9.41755,2.63977,9.76562,-9.20867
Daniyal,143,1771510212564,-0.48455,2.14337,9.13969,0.13733,10.62011,-11.03973
Daniyal,144,1771510212580,-0.48455,2.14337,9.13969,-1.44958,12.57323,-12.19939
Daniyal,145,1771510212594,-0.36012,2.25105,9.11815,-2.42615,12.5122,-12.3825
Daniyal,146,1771510212610,-0.81506,2.16251,9.47498,-1.63269,8.36181,-11.46697
Daniyal,147,1771510212636,-0.8342,1.96391,9.55394,-2.73132,11.10839,-14.09148
Daniyal,148,1771510212648,-0.59252,2.0668,9.21386,-2.54822,11.16943,-13.6032
Daniyal,149,1771510212666,-1.00648,1.97587,9.43191,-2.05993,8.42284,-12.99285
Daniyal,150,1771510212684,-0.84855,1.90409,9.35773,-2.73132,7.69042,-14.8239
Daniyal,151,1771510212700,-0.84855,1.90409,9.35773,-2.73132,10.19286,-16.04461
Daniyal,152,1771510212717,-0.77438,2.01655,9.35773,-0.9613,9.15527,-14.76287
Daniyal,153,1771510212733,-1.2341,2.06919,9.64726,-0.10681,8.48388,-14.15252
Daniyal,154,1771510212750,-1.11924,2.27258,9.51326,-1.44958,9.58251,-14.09148
Daniyal,155,1771510212766,-1.22453,2.39013,9.63051,-1.69372,6.28662,-12.44353
Daniyal,156,1771510212782,-1.24367,2.37577,9.71665,-2.12097,5.31005,-12.01629
Daniyal,157,1771510212800,-1.10728,2.3686,9.7672,-0.90027,5.85937,-12.26043
Daniyal,158,1771510212816,-1.10728,2.3686,9.7672,1.72424,3.41797,-11.03973
Daniyal,159,1771510212832,-1.36331,2.10987,9.77917,2.27356,4.94384,-11.71111
Daniyal,160,1771510212852,-1.07378,2.15294,9.28355,1.60217,7.81249,-11.83318
Daniyal,161,1771510212867,-1.34656,2.04766,9.25484,0.50354,4.21142,-10.79559
Daniyal,162,1771510212884,-1.18385,1.97109,8.97937,-2.05993,5.7373,-11.77215
Daniyal,163,1771510212901,-1.18385,1.97109,8.97937,-1.38855,7.20214,-12.62664
Daniyal,164,1771510212917,-1.05942,1.95195,9.08944,0.13733,8.48388,-12.80974
Daniyal,165,1771510212935,-1.08335,1.90887,9.17318,0.07629,13.42772,-15.92253
Daniyal,166,1771510212951,-0.84855,2.19601,9.4678,2.27356,18.18846,-17.44841
Daniyal,167,1771510212968,-1.56221,2.38056,10.2676,8.97979,15.01464,-15.73943
Daniyal,168,1771510212986,-1.50927,2.70838,10.37528,12.51983,18.06639,-16.10564
Daniyal,169,1771510213001,-1.50927,2.70838,10.37528,17.40264,15.07567,-12.62664
Daniyal,170,1771510213015,-1.87089,2.89292,10.49253,19.11162,11.10839,-10.42937
Daniyal,171,1771510213035,-1.82782,3.3667,10.03759,18.68437,11.96288,-4.63867
Daniyal,172,1771510213052,-2.11765,3.48425,9.13969,16.1209,10.98632,2.4414
Daniyal,173,1771510213069,-1.78475,3.36909,7.88525,6.29425,17.0288,9.2163
Daniyal,174,1771510213084,-0.97298,3.11306,7.54756,-3.58581,21.17918,10.00976
Daniyal,175,1771510213101,-0.97298,3.11306,7.54756,-9.38415,24.10887,6.16455
Daniyal,176,1771510213119,-0.18544,2.79212,8.38325,-6.33239,31.37205,3.78418
Daniyal,177,1771510213135,-0.44387,2.85912,9.19711,-0.7782,37.28482,4.88281
Daniyal,178,1771510213152,-0.39362,3.19681,9.97538,3.79944,34.90445,6.7749
Daniyal,179,1771510213167,-0.02034,3.24706,9.96581,5.43975,31.18894,3.60107
Daniyal,180,1771510213184,0.43699,3.47946,9.42473,9.22393,42.41177,-2.74658
Daniyal,181,1771510213201,0.43699,3.47946,9.42473,14.28985,53.88638,-0.67139
Daniyal,182,1771510213219,-0.51326,3.71157,9.27637,12.09258,67.61165,6.65283
Daniyal,183,1771510213234,-1.38485,3.6326,9.17079,6.05011,66.02473,9.52148
Daniyal,184,1771510213252,-1.25324,3.06521,9.80309,2.82287,51.62807,6.7749
Daniyal,185,1771510213267,-0.18305,2.68445,10.37767,6.41632,39.48209,-1.83105
Daniyal,186,1771510213282,-0.38405,2.89292,9.69033,17.82988,37.46793,-11.71111
Daniyal,187,1771510213302,-0.38405,2.89292,9.69033,22.40751,47.11148,-16.28874
Daniyal,188,1771510213318,-0.71934,2.80409,7.87328,18.07402,59.80678,-22.27019
Daniyal,189,1771510213337,-0.57099,2.52652,6.10409,8.67461,86.28839,-25.13884
Daniyal,190,1771510213352,-2.57228,3.02453,7.41596,11.36016,90.3167,-8.23974
Daniyal,191,1771510213366,-3.51805,2.33719,10.22902,17.64678,69.68684,-3.2959
Daniyal,192,1771510213382,-3.51805,2.33719,10.22902,27.65653,52.48257,-13.23699
Daniyal,193,1771510213401,-1.91157,1.51137,10.18834,44.00631,53.94741,-25.93229
Daniyal,194,1771510213419,-2.08176,2.2678,8.56511,56.51851,68.95441,-30.08268
Daniyal,195,1771510213433,-2.69222,2.7323,7.29631,63.84273,85.55597,-34.111
Daniyal,196,1771510213452,-2.47896,2.66531,5.96022,62.0727,113.38035,-46.55453
Daniyal,197,1771510213469,-4.62413,3.71396,6.13041,62.98824,132.84291,-43.44174
Daniyal,198,1771510213488,-7.46381,4.69562,8.14846,58.16646,107.15477,-24.46745
Daniyal,199,1771510213503,-7.46381,4.69562,8.14846,52.91744,69.50373,-13.84734
Daniyal,200,1771510213517,-7.24816,4.25025,8.2349,46.69186,47.47769,-10.06316
Daniyal,201,1771510213536,-5.65603,3.99183,6.24766,34.00418,43.20523,-15.25115
Daniyal,202,1771510213552,-5.02403,4.04686,5.12722,28.99931,54.13051,-23.67399
Daniyal,203,1771510213569,-5.69193,4.0349,4.97139,38.45212,87.87531,-30.8151
Daniyal,204,1771510213584,-5.69193,4.0349,4.97139,55.54195,119.728,-25.50505
Daniyal,205,1771510213601,-6.85334,4.32682,5.88126,71.58656,113.01414,-31.42545
Daniyal,206,1771510213621,-7.00409,3.87189,7.18864,67.92445,84.76251,-26.54264
Daniyal,207,1771510213635,-7.57627,3.99422,5.79272,65.73481,81.22247,-26.17643
Daniyal,208,1771510213653,-7.53081,4.05165,4.02592,55.29781,79.08624,-24.10124
Daniyal,209,1771510213668,-7.77249,4.12582,4.02353,34.79764,53.45913,-30.08268
Daniyal,210,1771510213684,-7.77249,4.12582,4.02353,15.26641,33.81345,-33.74479
Daniyal,211,1771510213701,-8.23939,4.20239,4.34896,10.62774,27.34373,-22.08708
Daniyal,212,1771510213719,-9.18036,4.47787,4.56939,15.75469,39.05484,-18.48601
Daniyal,213,1771510213736,-8.9363,4.14975,4.56939,15.99883,42.04556,-12.68767
Daniyal,214,1771510213754,-8.37608,3.83121,4.82303,19.66093,48.027,-17.26531
Daniyal,215,1771510213771,-7.67917,3.5345,5.10808,22.40751,46.31802,-20.43913
Daniyal,216,1771510213784,-7.67917,3.5345,5.10808,30.40311,40.94693,-26.54264
Daniyal,217,1771510213801,-7.03041,3.05324,5.54118,43.70114,36.00309,-40.51205
Daniyal,218,1771510213820,-6.38884,2.88335,4.90439,48.46188,43.02213,-41.67172
Daniyal,219,1771510213835,-7.58824,3.55843,2.67547,45.95944,53.5812,-36.73551
Daniyal,220,1771510213855,-8.75893,3.75942,1.93071,43.57907,64.56752,-28.61784
Daniyal,221,1771510213871,-8.84776,3.47707,3.13759,54.74849,76.4007,-23.79606
Daniyal,222,1771510213884,-8.84776,3.47707,3.13759,72.56312,89.82842,-12.99285
Daniyal,223,1771510213898,-8.99851,3.6326,3.84138,92.7047,109.291,-4.15039
Daniyal,224,1771510213919,-9.0009,3.97029,3.08973,103.6834,120.33834,23.12468
Daniyal,225,1771510213936,-10.12852,4.65254,1.00199,87.57776,109.71824,41.61832
Daniyal,226,1771510213953,-8.08624,3.57996,-0.58056,48.33981,71.15168,22.03367
Daniyal,227,1771510213971,-7.01606,3.16331,-1.17188,18.19609,45.46353,8.36181
Daniyal,228,1771510213984,-7.01606,3.16331,-1.17188,7.51495,38.93277,-3.05176
Daniyal,229,1771510214000,-7.25534,4.52572,-0.73161,21.91924,64.07924,6.04248
Daniyal,230,1771510214020,-8.38086,5.87587,0.54706,44.25046,79.02521,17.63915
Daniyal,231,1771510214038,-8.31596,6.49831,1.51436,57.06783,86.22736,30.26578
Daniyal,232,1771510214053,-7.43988,5.98385,0.40349,61.64546,91.59844,37.52896
Daniyal,233,1771510214069,-6.68555,4.71476,-1.17906,42.84665,89.27911,32.82926
Daniyal,234,1771510214091,-6.68555,4.71476,-1.17906,31.44071,78.17072,28.98405
Daniyal,235,1771510214102,-7.40878,4.08036,0.25723,14.77813,32.47068,20.81297
Daniyal,236,1771510214115,-8.07428,4.44676,1.52154,12.45879,13.85497,15.80809
Daniyal,237,1771510214135,-8.35454,5.21994,0.76241,10.87188,5.43213,16.72362
Daniyal,238,1771510214148,-8.86451,5.66531,0.1663,9.28497,7.50732,23.97917
Daniyal,239,1771510214167,-8.86451,5.66531,0.1663,16.24297,8.72802,33.43961
Daniyal,240,1771510214180,-8.95304,5.63659,1.07856,28.26689,9.76562,40.88589
Daniyal,241,1771510214197,-7.80389,4.88943,1.08574,36.62107,19.77538,38.93277
Daniyal,242,1771510214215,-6.41516,4.61426,-0.1666,35.40799,25.39061,29.22819
Daniyal,243,1771510214231,-6.55155,5.29891,-0.20967,25.3372,14.34325,18.4326
Daniyal,244,1771510214248,-6.55155,5.29891,-0.20967,11.66534,-16.65495,18.85985
Daniyal,245,1771510214264,-8.0001,6.14417,-0.12562,6.96563,-29.09849,23.67399
Daniyal,246,1771510214281,-7.8015,6.06042,-0.95414,3.79944,7.75146,-0.61035
Daniyal,247,1771510214302,-8.32583,5.36112,3.52792,9.77325,-62.66017,17.27294
Daniyal,248,1771510214315,-10.26491,6.72593,0.1328,8.24737,-54.00081,24.52848
Daniyal,249,1771510214332,-8.88126,6.08914,-0.68853,17.70781,-36.60581,27.39713
Daniyal,250,1771510214348,-7.85414,5.06202,-0.7986,45.95944,-4.3869,26.72575
Daniyal,251,1771510214365,-7.85414,5.06202,-0.7986,71.40345,29.17478,26.35954
Daniyal,252,1771510214381,-8.00968,4.62862,-3.9996,53.77193,31.9824,25.0778
Daniyal,253,1771510214403,-7.44946,4.14975,-6.14477,11.17705,6.16455,18.12743
Daniyal,254,1771510214418,-6.45344,3.61107,-4.17667,-8.89587,-11.46697,10.80322
Daniyal,255,1771510214434,-6.04876,3.2351,-1.89272,-14.14489,-12.74871,2.50244
Daniyal,256,1771510214452,-6.58744,3.60628,-0.69811,1.05286,10.68114,-2.56347
Daniyal,257,1771510214469,-6.58744,3.60628,-0.69811,14.77813,29.17478,4.94384
Daniyal,258,1771510214485,-8.05275,4.34596,-0.94935,20.45439,39.29898,13.7329
Daniyal,259,1771510214503,-7.87089,4.7004,-1.299,12.33672,27.83201,15.62499
Daniyal,260,1771510214522,-6.65683,5.23191,-1.10967,-2.42615,16.90673,12.5122
Daniyal,261,1771510214539,-5.92912,6.30449,0.15912,-1.87683,7.08007,13.48876
Daniyal,262,1771510214550,-5.92912,6.30449,0.15912,8.79669,-5.11932,16.54052
Daniyal,263,1771510214570,-6.11336,7.08993,1.70578,19.17265,-12.44353,13.79393
Daniyal,264,1771510214588,-5.601,7.74108,0.60209,22.34648,-13.96941,5.24902
Daniyal,265,1771510214603,-5.32822,8.77299,-1.70848,31.74589,5.61523,3.41797
Daniyal,266,1771510214621,-6.57069,8.84477,-2.56062,33.45487,13.97704,6.04248
Daniyal,267,1771510214636,-7.69352,7.20479,-2.59173,28.87724,16.47948,7.87353
Daniyal,268,1771510214653,-8.49332,6.08196,-2.24955,19.96611,21.97264,10.07079
Daniyal,269,1771510214670,-8.49332,6.08196,-2.24955,18.92851,21.17918,7.32421
Daniyal,270,1771510214685,-8.06232,5.33958,-1.15753,16.18193,15.01464,-0.79346
Daniyal,271,1771510214702,-7.4016,5.01655,-1.6986,9.83428,14.9536,-10.91765
Daniyal,272,1771510214718,-7.60738,5.77059,-2.68505,-1.93786,10.62011,-21.04948
Daniyal,273,1771510214737,-7.60738,5.77059,-2.68505,-6.6986,3.96728,-19.82878
Daniyal,274,1771510214754,-8.21306,6.91257,-0.88235,-7.91931,-1.45721,-16.8991
Daniyal,275,1771510214769,-8.21306,6.91257,-0.88235,-1.38855,-4.99725,-17.69255
Daniyal,276,1771510214785,-7.80628,6.60868,-0.4322,5.14221,-5.54657,-22.14812
Daniyal,277,1771510214800,-8.0695,6.57039,-1.18654,9.346,2.51007,-23.8571
Daniyal,278,1771510214815,-9.36491,6.4002,-1.34925,17.09746,13.30565,-14.70183
Daniyal,279,1771510214838,-9.36491,6.4002,-1.34925,31.92899,22.7661,4.63867
Daniyal,280,1771510214848,-9.53241,5.87348,-0.73161,42.72458,23.62059,24.28435
Daniyal,281,1771510214869,-7.02802,4.51855,-2.27109,20.57646,15.19774,16.41844
Daniyal,282,1771510214886,-4.4997,3.51775,-5.06501,-9.20104,6.40869,-0.73242
Daniyal,283,1771510214900,-4.13809,3.47946,-5.32343,-31.16605,-0.17548,-12.93181
Daniyal,284,1771510214920,-5.52204,4.15693,-3.45613,-30.00639,18.4326,-19.03533
Daniyal,285,1771510214937,-6.78874,5.04048,-1.44497,-14.20592,40.39761,-18.18083
Daniyal,286,1771510214957,-6.78874,5.04048,-1.44497,4.83703,46.44009,-8.59832
Daniyal,287,1771510214969,-8.08385,6.07717,-0.29581,10.3836,32.89792,5.43213
Daniyal,288,1771510214990,-8.48854,7.08754,-0.4011,13.31328,18.61571,15.19774
Daniyal,289,1771510215000,-7.05434,6.68764,-1.07617,21.00371,17.70018,16.54052
Daniyal,290,1771510215016,-5.33779,5.69163,-1.8664,26.3748,26.4282,9.33837
Daniyal,291,1771510215033,-5.33779,5.69163,-1.8664,26.31376,30.33445,-1.52588
Daniyal,292,1771510215055,-5.51007,5.32762,-2.17747,21.61406,20.32469,-6.83593
Daniyal,293,1771510215068,-5.51007,5.32762,-2.17747,18.13506,3.72314,-4.08935
Daniyal,294,1771510215084,-6.17558,5.78973,-2.42901,-1.75476,-34.22544,-5.67627
Daniyal,295,1771510215104,-5.80708,5.28216,-4.67229,-23.17808,-42.46518,-16.16668
Daniyal,296,1771510215120,-6.53001,4.65494,-5.38355,-36.23197,-29.2816,-25.81022
Daniyal,297,1771510215136,-8.44307,5.1338,-2.99163,-22.26256,-10.79559,-21.29362
Daniyal,298,1771510215155,-8.44307,5.1338,-2.99163,-2.73132,6.65283,-18.36394
Daniyal,299,1771510215168,-9.16361,5.61745,-1.7659,8.36944,15.56395,-20.98845
Daniyal,300,1771510215183,-9.31436,5.91177,-2.08415,3.31115,12.93944,-23.18571
Daniyal,301,1771510215200,-9.98256,6.51536,-1.87358,-4.56237,5.92041,-17.44841
Daniyal,302,1771510215216,-9.84347,6.88146,-0.22642,-2.73132,3.90625,-4.33349
