ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
Daniyal,13323,1771510406033,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13324,1771510406047,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13325,1771510406064,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13326,1771510406080,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13327,1771510406097,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13328,1771510406113,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13329,1771510406130,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13330,1771510406147,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13331,1771510406166,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13332,1771510406183,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13333,1771510406197,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13334,1771510406215,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13335,1771510406230,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13336,1771510406246,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13337,1771510406262,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13338,1771510406280,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13339,1771510406297,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13340,1771510406313,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13341,1771510406329,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13342,1771510406348,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13343,1771510406362,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13344,1771510406381,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13345,1771510406395,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13346,1771510406411,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13347,1771510406428,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13348,1771510406445,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13349,1771510406462,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13350,1771510406478,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13351,1771510406496,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13352,1771510406512,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13353,1771510406530,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13354,1771510406544,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13355,1771510406560,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13356,1771510406577,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13357,1771510406593,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13358,1771510406610,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13359,1771510406626,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13360,1771510406644,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13361,1771510406660,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13362,1771510406678,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13363,1771510406692,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13364,1771510406709,-0.52433,-5.53779,9.44752,0,0,0
